person_id,movie_id
1945,73428
12734,73428
844435,73428
372040,73430
43472,73430
333713,73430
249415,73430
840782,73432
941279,73432
3393564,73432
1563275,73432
233985,73433
244296,73433
451640,73433
493724,73433
1018,73440
947,73440
86867,73440
1167,73440
749562,73441
812406,73441
885284,73441
700127,73442
337380,73442
627511,73442
841242,73442
121018,73443
270248,73443
466348,73443
503097,73443
13193,73444
69166,73444
677758,73444
750048,73444
389216,73445
857404,73445
124476,73445
321131,73445
219916,73447
428086,73447
824130,73447
528347,73447
404665,73448
588553,73451
371495,73451
294229,73451
384916,73451
432,73453
912874,73453
83081,73453
950867,73453
155346,73455
516316,73455
490548,73455
1027705,73455
652740,73457
847264,73457
794425,73457
913796,73457
457586,73457
439784,73458
818,73458
619047,73458
700869,73458
755364,73459
596807,73459
157242,73459
812843,73459
53019,73460
82761,73460
118829,73460
148077,73460
677612,73461
467422,73461
610567,73461
130954,73461
786443,73462
260469,73462
529230,73462
157242,73462
134464,73463
809544,73463
149120,73463
834754,73463
501697,73464
751245,73464
43055,73464
525601,73464
100683,73465
6740,73465
6739,73465
462761,73465
786443,73466
7023,73466
157242,73466
165424,73466
83714,73467
140573,73467
2477699,73467
2480282,73467
375777,73468
344655,73468
639152,73468
577167,73468
346708,73469
589627,73469
73031,73469
23023,73469
271763,73470
144875,73470
73031,73470
835962,73470
61458,73471
653443,73471
726777,73471
825016,73471
46328,73474
48103,73474
92007,73474
245859,73474
303845,73475
699909,73475
133532,73475
721,73475
660311,73476
899417,73476
218459,73476
326599,73476
627969,73480
376101,73480
1831,73480
394588,73480
819825,73482
344655,73482
120381,73482
910432,73482
558290,73483
554718,73483
410758,73483
87010,73483
166986,73485
227967,73485
825952,73485
877532,73485
197,73486
1221,73486
760225,73486
77720,73486
161067,73488
863146,73488
94083,73488
122050,73488
398721,73489
459186,73489
194203,73489
252236,73489
483812,73490
785664,73490
579500,73490
868139,73490
28459,73491
34131,73491
1426913,73491
205791,73491
1291023,73493
81466,73493
82761,73493
1326466,73493
478078,73494
707644,73494
469048,73494
323576,73494
511,73495
368472,73496
977,73496
599727,73496
552832,73496
462013,73497
40910,73497
47962,73497
440580,73497
757304,73497
948499,73497
793726,73498
40910,73498
47962,73498
38377,73498
298576,73498
535332,73498
70281,73499
844816,73499
892707,73499
515697,73499
603,73501
731772,73501
1265,73501
262726,73501
830569,73502
364172,73502
50437,73502
624259,73502
472166,73504
87751,73504
194564,73504
959150,73504
7691370,73505
916434,73505
200618,73506
477088,73506
534972,73506
721031,73506
1207,73507
307255,73507
731490,73507
351225,73507
694843,73508
855225,73508
173399,73508
56593,73508
115789,73509
739697,73509
209699,73509
226006,73509
755364,73510
194745,73510
432827,73510
138476,73510
57,73511
1536,73511
473228,73511
27929,73511
783493,73513
372754,73513
272232,73513
767955,73513
577867,73514
327387,73514
140649,73514
627222,73514
478332,73515
128789,73515
858257,73515
577396,73515
591877,73516
498876,73516
579500,73516
349869,73516
61116,73517
596701,73517
337480,73517
339654,73517
351133,73518
1166932,73518
1450855,73518
22765,73518
601377,73519
409869,73519
626219,73519
554607,73519
1917,73520
622959,73520
868572,73520
738139,73520
284697,73521
895682,73521
685638,73521
811663,73521
760660,73522
953400,73522
216942,73522
19330,73522
604839,73523
484376,73523
273888,73523
165424,73523
686375,73524
824940,73524
848583,73524
562831,73524
494340,73525
33249,73525
309252,73525
129278,73525
543188,73525
323,73526
81,73526
935345,73526
176073,73526
52,73529
264554,73529
445715,73529
99054,73529
1958,73530
1257,73530
270443,73530
1096,73530
901,73535
219342,73535
580986,73535
890248,73535
130286,73537
678620,73537
821082,73537
2135,73537
603158,73538
681310,73538
704719,73538
335048,73538
595340,73539
345177,73539
199126,73539
513628,73539
731499,73540
483069,73540
337003,73540
607609,73540
817881,73541
504803,73541
134073,73541
769237,73541
547409,73542
131469,73542
651216,73542
104723,73542
664850,73543
869855,73543
845679,73543
422207,73543
176162,73544
472941,73544
450629,73544
1036619,73544
892260,73545
283113,73545
273178,73545
649892,73545
618920,73550
210274,73550
319834,73550
715127,73550
548114,73553
372158,73553
694934,73553
22130,73553
3992033,73554
181355,73554
1896672,73554
1897898,73554
542853,73555
51,73555
613863,73555
870362,73555
271763,73556
139213,73556
658926,73556
612568,73556
901675,73558
830580,73558
323311,73558
475610,73558
18,73559
1136,73559
5019,73559
821082,73559
718566,73561
223326,73561
335930,73561
700803,73561
953982,73562
691324,73562
468822,73562
492253,73562
465748,73562
451936,73562
469395,73563
688248,73563
957372,73563
434195,73563
215249,73565
592490,73565
435847,73565
538418,73565
1812,73566
148947,73566
409869,73566
217255,73566
143162,73567
27110,73567
613365,73567
645354,73567
748325,73567
418861,73567
516316,73568
4435,73569
4434,73569
612614,73569
451396,73569
78403,73571
87281,73571
515881,73571
370717,73571
227708,73572
651831,73572
173519,73572
797947,73572
546979,73574
277031,73574
231221,73574
108333,73574
197,73580
773932,73580
750192,73580
376915,73580
432993,73581
463740,73581
468295,73581
475021,73581
376101,73582
630453,73582
492006,73582
617736,73582
785055,73583
8311,73583
331021,73583
342458,73583
161500,73584
345536,73584
901552,73584
111424,73584
205635,73585
28487,73585
596807,73585
610567,73585
695416,73585
207458,73585
121826,73586
1380,73586
11105,73586
675490,73586
47,73590
52,73590
531511,73590
108523,73590
30547,73592
65401,73592
1151914,73592
295996,73592
599995,73593
320341,73593
5831411,73593
147716,73593
223794,73593
601377,73594
292802,73594
689488,73594
47872,73594
196064,73595
227883,73595
578642,73595
227884,73595
317815,73595
346708,73597
144875,73597
761457,73597
658051,73597
900143,73598
1012,73598
205793,73598
503119,73598
1228,73600
643105,73600
842794,73600
662430,73600
273,73601
1419,73601
680603,73601
733678,73601
130361,73604
486181,73604
771018,73604
254145,73604
313,73605
1832,73605
39051,73605
416378,73605
156780,73609
154389,73609
697318,73609
325068,73609
191053,73610
948253,73610
801988,73610
616402,73610
785277,73610
737909,73610
970921,73611
58232,73611
179845,73611
231223,73611
1861586,73611
307447,73611
1974249,73613
1976433,73613
1974299,73613
1974002,73613
1973177,73613
488970,73614
579991,73614
647214,73614
82283,73614
765546,73615
642198,73615
452288,73615
789208,73615
719557,73616
79208,73616
592371,73616
590158,73616
370717,73616
677612,73616
192035,73618
362970,73618
915865,73618
280553,73618
605363,73620
1433,73620
86806,73620
1185,73620
911093,73621
526694,73621
151694,73621
436340,73621
271806,73622
671831,73622
2907077,73622
2762011,73622
2002,73623
300965,73623
406706,73623
410898,73623
560,73624
467,73624
560478,73624
897160,73624
1657,73626
601377,73626
685632,73626
68941,73626
17952,73627
22640,73627
60692,73627
440214,73627
347,73629
215,73629
960,73629
639782,73629
1001,73631
2144,73631
726,73631
65183,73631
580992,73633
2017,73633
870995,73633
522590,73633
413559,73634
323,73634
918,73634
3909,73634
634677,73635
116733,73635
911755,73635
109574,73635
78,73636
31,73636
1875,73636
430151,73636
564,73637
277,73637
331054,73637
202405,73637
835939,73638
1019702,73638
2047,73638
109050,73638
532,73639
869,73639
93030,73639
1657,73639
329693,73641
352126,73641
869777,73641
886657,73641
587256,73643
926183,73643
343157,73643
351225,73643
1719,73646
707043,73646
116066,73646
1186,73646
302207,73647
1365189,73647
31070,73647
108539,73647
127917,73647
129590,73647
134821,73647
93678,73650
145863,73650
704184,73650
885084,73650
269804,73651
49076,73651
6182418,73651
768558,73651
620788,73652
659215,73652
592894,73652
6246812,73652
863278,73653
138268,73653
879526,73653
487469,73653
197071,73653
475707,73654
847221,73654
849011,73654
594693,73654
211255,73655
73031,73655
744351,73655
625033,73655
916810,73655
683119,73655
525599,73656
102744,73656
111610,73656
617726,73656
6370,73657
4564,73657
622193,73657
159159,73657
474907,73658
159350,73658
4467183,73658
4899565,73658
1626,73660
93030,73660
1703,73660
579840,73660
598971,73663
366,73663
889274,73663
731634,73663
35360,73668
40493,73668
67176,73668
94283,73668
210496,73669
599700,73669
880890,73669
755364,73678
134753,73678
307468,73678
130952,73678
782564,73679
78109,73679
3909,73679
307995,73679
289960,73680
171848,73680
615698,73680
761033,73680
603314,73681
6489,73681
698571,73681
947698,73681
273178,73683
616361,73683
261792,73683
892826,73683
681566,73685
367,73685
945,73685
900557,73685
552185,73686
712731,73686
172055,73686
807911,73686
844766,73687
171587,73687
602615,73687
726359,73687
727671,73688
428752,73688
335254,73688
449021,73688
618920,73689
739811,73689
157242,73689
589019,73689
223619,73691
24919,73691
858494,73691
256053,73691
886,73692
1046,73692
443,73692
335519,73692
498044,73693
155532,73693
1254138,73693
2033533,73693
848903,73694
862875,73694
329,73694
1814409,73694
664273,73695
1433,73695
624811,73695
652109,73695
304065,73696
482652,73696
1787663,73696
2444810,73696
427,73697
831288,73697
552121,73697
149975,73697
75588,73698
1702,73698
809671,73698
104935,73698
399070,73700
155147,73700
862479,73700
155291,73700
1429766,73701
477099,73701
851486,73701
155532,73701
2002,73702
837420,73702
913912,73702
386805,73702
945734,73702
172,73703
625343,73703
98227,73703
662912,73703
824489,73705
359035,73705
798718,73705
523344,73705
464255,73705
677979,73705
474876,73707
4429,73707
821,73707
451166,73707
679920,73708
106394,73708
208275,73708
666488,73708
614101,73709
400998,73709
165720,73709
336335,73709
8704,73710
474919,73710
917410,73710
773,73712
214764,73712
885203,73712
581018,73712
809544,73713
134464,73713
58972,73713
129316,73713
793399,73714
2002,73714
879729,73714
643454,73714
89194,73716
68724,73716
383414,73716
536750,73716
679448,73717
548685,73717
148393,73717
617237,73717
760203,73719
2285,73719
634313,73719
252055,73719
634282,73719
638784,73720
200192,73720
959813,73720
472234,73720
699425,73722
1136,73722
271156,73722
452264,73722
507212,73722
790272,73722
430287,73724
869823,73725
87281,73725
205635,73725
265761,73725
824808,73725
146517,73725
817881,73726
13210,73726
134073,73726
664687,73726
484376,73727
133532,73727
182879,73727
87339,73727
503095,73728
890046,73728
501949,73728
475610,73728
714945,73730
166520,73730
728758,73730
477908,73730
383062,73732
527191,73732
744094,73732
407070,73732
413559,73733
144292,73733
366027,73733
148041,73733
2231,73734
759395,73734
28256,73734
83170,73734
599101,73735
340663,73735
436485,73735
1430856,73735
1842,73736
26930,73736
135622,73736
419256,73736
302,73739
1626,73739
492342,73739
910737,73739
664850,73741
910432,73741
835586,73741
433971,73741
908919,73744
266,73744
601377,73744
320988,73744
1684,73747
696038,73747
557751,73747
628216,73747
351318,73753
959204,73753
911329,73753
48103,73753
344798,73753
648173,73753
871827,73753
843765,73753
2002,73755
407409,73755
905268,73755
256873,73755
2002,73756
945214,73756
620073,73756
443556,73756
602242,73759
786443,73759
768574,73759
529230,73759
319834,73759
654843,73759
621,73760
283499,73760
781,73760
3110,73760
2312932,73761
525323,73761
848909,73761
389517,73762
746401,73762
377243,73762
572217,73762
722681,73764
27264,73764
394261,73764
138853,73764
860233,73765
191504,73765
116294,73765
859022,73765
527,73766
122675,73766
907,73766
580607,73766
353448,73767
477088,73767
520547,73767
164880,73767
685997,73768
262272,73768
621008,73768
1142,73768
897865,73769
952520,73769
320218,73769
352731,73769
2078751,73771
65576,73771
66646,73771
81499,73771
914531,73773
386145,73773
768506,73773
705590,73773
418148,73774
919,73774
409869,73774
768334,73774
225191,73775
590398,73775
593192,73775
647900,73775
498103,73778
619701,73778
310898,73778
105900,73778
126864,73779
609151,73780
501208,73780
462294,73780
738231,73780
341901,73781
866336,73781
611664,73781
780318,73781
1327286,73783
64132,73783
859766,73783
3970984,73783
987,73784
1812,73784
4365,73784
816457,73784
826926,73785
87265,73785
699596,73785
265761,73785
813463,73787
760815,73787
91598,73787
161054,73787
198072,73792
842,73792
637649,73792
106387,73792
346890,73793
47575,73793
323592,73793
37501,73793
1088,73794
885098,73794
579500,73794
591877,73794
383779,73795
786443,73795
959930,73795
647103,73795
599505,73795
953400,73795
125,73796
574534,73796
926905,73796
212794,73796
549,73797
948772,73797
1859,73797
2011,73797
155346,73798
1747431,73798
620699,73798
156984,73798
467615,73800
443585,73800
313806,73800
441476,73800
82515,73801
175912,73801
566282,73801
349307,73801
602,73802
1159,73802
731772,73802
1884,73802
134563,73804
360420,73804
398944,73804
519427,73804
478283,73807
484307,73807
305036,73807
536834,73807
796449,73807
286190,73807
509811,73808
509889,73808
633889,73808
729977,73808
91496,73809
351318,73809
1261027,73809
119789,73809
848533,73811
297800,73811
794425,73811
766225,73811
2032,73812
268,73812
1657,73812
5056,73812
3826942,73814
1041650,73814
1039706,73814
187848,73814
803158,73814
3827113,73814
2069,73815
81175,73815
3909,73815
176039,73815
134753,73816
821277,73816
771268,73816
694817,73816
316284,73817
577423,73817
759477,73817
199774,73817
575745,73818
495764,73818
22264,73818
157242,73818
513298,73818
300623,73825
492342,73825
60406,73825
647103,73825
1138888,73827
155346,73827
863839,73827
1797117,73827
14800,73829
597816,73829
3909,73829
699549,73829
491021,73830
167233,73830
98932,73830
321007,73830
208275,73831
484376,73831
695416,73831
654843,73831
763768,73831
31958,73831
432314,73831
844504,73832
617771,73832
904638,73832
813612,73832
989,73835
1884,73835
587151,73835
810342,73835
117885,73836
617736,73836
208656,73836
758066,73836
536821,73837
4570,73837
420090,73837
576495,73837
154139,73837
747155,73837
308041,73838
435726,73838
630113,73838
644680,73838
162359,73839
154365,73839
468268,73839
972991,73839
423663,73841
412615,73841
410719,73841
632757,73841
706546,73843
387071,73843
433636,73843
359081,73843
677429,73843
785290,73843
399344,73844
321084,73844
1331911,73844
834254,73844
1886,73845
775810,73845
237835,73845
674183,73845
831312,73846
814629,73846
516145,73846
865121,73846
2017,73847
699549,73847
330929,73847
894751,73847
92007,73848
469326,73848
521445,73848
588324,73848
490254,73849
752182,73849
879556,73849
51363,73849
134464,73854
809544,73854
58972,73854
259506,73854
796449,73855
580494,73855
871891,73855
307665,73855
27823,73856
410781,73856
489,73856
723032,73857
213912,73857
33972,73857
70987,73857
935190,73858
728,73858
489504,73858
1638,73858
647573,73859
618389,73859
369193,73859
66387,73859
292802,73861
319834,73861
723041,73861
43934,73861
140329,73862
75245,73862
646573,73862
194745,73862
261795,73863
319834,73863
739811,73863
136058,73863
634159,73864
2769,73864
99366,73864
360889,73864
317589,73865
35542,73865
954600,73865
719294,73865
233004,73865
27683,73867
638784,73867
938623,73867
690728,73867
51365,73869
898408,73869
104393,73869
767930,73869
271763,73870
598720,73870
562831,73870
622980,73870
724623,73871
489798,73871
205793,73871
465260,73871
422392,73872
615760,73872
707548,73872
441064,73872
246150,73872
889691,73873
890610,73873
952519,73873
246150,73873
3024058,73874
812906,73874
169358,73874
599505,73874
51302,73874
303918,73874
173354,73875
734000,73875
239286,73875
263429,73875
97514,73876
27984,73876
1553048,73876
25879,73876
87748,73876
682893,73877
746659,73877
558074,73877
413060,73877
608,73878
138770,73878
886725,73878
715274,73878
619938,73879
10141937,73879
411631,73879
645487,73879
4149,73880
39435,73880
151405,73880
233306,73880
679973,73881
910288,73882
816876,73882
531190,73882
1182912,73882
2726909,73885
1285,73891
734,73891
345340,73891
131387,73891
2880945,73895
277344,73895
177227,73895
88561,73895
1821,73896
1464,73896
1620,73896
428618,73896
82200,73899
874526,73899
935399,73899
699482,73899
1627,73901
323,73901
932116,73901
311562,73901
875861,73902
11105,73902
46319,73902
373935,73902
168394,73903
79,73903
455133,73903
93147,73903
664605,73905
278384,73905
794887,73905
77254,73905
125,73906
298,73906
1417,73906
1379,73906
906157,73908
905911,73908
842944,73908
525323,73910
2842275,73910
490509,73910
787931,73910
356674,73911
932361,73911
383498,73911
646963,73911
155532,73914
1997582,73914
1851431,73914
624075,73914
508035,73915
629200,73915
759721,73915
1370501,73915
3013607,73916
523734,73916
512689,73916
862479,73916
398768,73916
624075,73916
583964,73916
156955,73916
716313,73917
400084,73917
721,73917
948973,73917
53,73918
847264,73918
1417,73918
248983,73918
225921,73919
234062,73919
344920,73919
714002,73919
744707,73919
797258,73919
892260,73919
892260,73920
273888,73920
19330,73920
1317694,73920
4570,73923
661239,73923
4363,73923
747155,73923
4433,73924
52570,73924
821,73924
534501,73924
351566,73925
648526,73925
784274,73925
3499104,73925
871827,73929
417762,73929
682893,73929
525557,73929
134315,73930
799108,73930
432466,73930
895718,73930
243986,73931
753565,73931
477570,73931
538217,73931
7023,73932
618920,73932
953400,73932
333490,73932
475425,73933
60692,73933
94081,73933
830580,73933
582616,73934
869777,73934
688801,73934
534750,73934
91867,73935
466362,73935
537456,73935
458591,73935
73779,73935
286966,73935
73691,73935
217255,73936
325119,73936
847794,73936
688208,73936
432007,73937
778168,73937
176061,73937
650764,73937
125926,73939
150527,73939
378812,73939
420067,73939
494432,73941
401419,73941
570625,73941
294135,73941
551586,73942
96613,73942
107652,73942
749817,73942
4957527,73943
709342,73943
301784,73943
617297,73943
554606,73943
4957559,73943
13787,73944
32992,73944
127807,73944
328221,73944
491275,73945
384861,73945
216636,73945
54737,73945
252473,73946
1884,73946
27633,73946
323920,73946
75203,73947
231501,73947
250546,73947
274374,73947
2620868,73947
73479,73948
896944,73948
294972,73948
844435,73948
144107,73951
529230,73951
728204,73951
812843,73951
911844,74060
712022,74060
820865,74060
286579,74060
421128,74080
319462,74080
228226,74080
893320,74080
472622,74081
244296,74081
302085,74081
333430,74081
452467,74081
261792,74082
959345,74082
89612,74082
22283,74082
926183,74083
768334,74083
1445,74083
268533,74083
134,74084
367,74084
761212,74084
78116,74084
99054,74086
271763,74086
352731,74086
513346,74086
168482,74087
889623,74087
147721,74087
529890,74087
857167,74089
126923,74089
172006,74089
244683,74089
309070,74089
482048,74089
580494,74089
301426,74090
586150,74090
691484,74090
1616775,74090
616034,74093
320321,74093
900349,74093
489798,74093
262554,74094
2096,74094
692883,74094
2047,74094
406389,74096
167509,74096
844435,74096
723032,74096
346708,74097
51880,74097
134073,74097
135671,74097
717086,74098
819825,74098
717822,74098
443502,74098
862026,74100
766370,74100
686375,74100
167467,74100
385253,74101
822034,74101
530048,74101
508936,74101
297686,74102
559405,74102
620026,74102
559483,74102
86,74103
173354,74103
951578,74103
347453,74103
2657204,74104
2660437,74104
2658540,74104
2658881,74104
433887,74105
897206,74105
282936,74106
350051,74106
812843,74106
838686,74106
529964,74107
273546,74107
22200,74107
761055,74107
489,74108
269077,74108
290955,74108
356,74108
713999,74109
484376,74109
589019,74109
157242,74109
654843,74109
379678,74109
884406,74109
554928,74110
157242,74110
493719,74110
260951,74110
524420,74111
869053,74111
812694,74111
498648,74111
873167,74111
631361,74111
87281,74111
493,74112
991,74112
249,74112
34082,74112
482,74114
889024,74114
496614,74114
674877,74114
302080,74116
761100,74116
147913,74116
513298,74116
761100,74117
884406,74117
72607,74117
592371,74117
106394,74117
663392,74117
163,74119
602,74119
912001,74119
842,74119
44693,74120
66468,74120
104836,74120
264512,74120
629309,74121
584983,74121
1799813,74121
304887,74121
901,74123
187337,74123
639058,74123
276457,74123
562841,74127
273404,74127
618920,74127
260469,74127
513298,74127
86926,74128
716569,74128
316147,74128
957029,74128
3369649,74129
3369010,74129
3368316,74129
1866015,74129
2082,74130
1174,74130
1,74130
141659,74130
467954,74131
728337,74131
444221,74131
194062,74131
2832546,74133
569000,74133
2077109,74135
2079833,74135
1049703,74135
208953,74135
580664,74137
2011,74137
275213,74137
658885,74137
39967,74138
50876,74138
224386,74138
542853,74138
279425,74139
131987,74139
515358,74139
887086,74139
583711,74140
239491,74140
706218,74140
536929,74140
625037,74141
288575,74141
800645,74141
34079,74141
273178,74142
41609,74142
597407,74142
814994,74142
491262,74143
221102,74143
957763,74143
243485,74143
322165,74144
325505,74144
215868,74144
469581,74144
300064,74146
108400,74146
532609,74146
899403,74146
880521,74147
430746,74147
851408,74147
85038,74147
37151,74148
5088,74148
630132,74148
497936,74148
44283,74149
214531,74149
1738133,74149
315388,74149
4417,74150
889148,74150
221497,74152
325886,74152
299662,74152
580392,74152
1128,74153
946179,74153
759395,74153
6741,74153
831288,74156
430944,74156
956633,74156
922229,74156
565982,74157
1088,74157
613098,74157
335328,74157
704624,74158
1365905,74158
2157,74158
1030083,74158
81547,74158
2687654,74158
309302,74158
903137,74158
1816,74159
28487,74159
160410,74159
759757,74159
364490,74160
307752,74160
88629,74160
503811,74160
125904,74161
465187,74161
788126,74161
49256,74161
248169,74162
353362,74162
509702,74162
699601,74162
1064996,74166
62041,74166
90120,74166
208674,74166
825112,74166
53532,74166
140210,74166
21737,74167
33007,74167
17356,74167
124449,74167
252843,74168
813589,74168
765169,74168
252850,74168
863926,74170
156955,74170
862479,74170
155291,74170
297143,74170
156891,74170
47016,74170
508561,74170
1821,74173
640344,74173
1340,74173
253020,74173
527,74174
1575,74174
607558,74174
887696,74174
907636,74176
412322,74176
832,74176
599837,74176
436404,74178
432465,74178
671185,74178
51316,74178
401201,74179
401207,74179
401204,74179
158378,74179
157067,74180
637649,74180
306696,74180
93678,74180
254,74184
367,74184
685494,74184
108400,74184
3909,74186
537557,74186
83234,74186
953412,74186
854149,74188
328020,74188
675413,74188
383779,74188
701345,74188
378237,74189
2145,74189
856103,74189
522884,74189
299955,74190
786891,74190
367,74190
154012,74190
786443,74191
618920,74191
729473,74191
755364,74191
22748,74192
25381,74192
59417,74192
70128,74192
52023,74194
514034,74194
856637,74194
725340,74194
598720,74197
670985,74197
894751,74197
211473,74197
495950,74198
244707,74198
244999,74198
823943,74198
760660,74199
216942,74199
509811,74199
483942,74199
210052,74201
562831,74201
758066,74201
612219,74201
237106,74202
699355,74202
270219,74202
874255,74202
155346,74203
910869,74203
790034,74203
1807354,74203
516316,74204
684149,74204
151155,74204
455183,74204
4767,74205
330,74205
65183,74205
41281,74205
1850,74207
469,74207
1640,74207
206245,74207
788,74208
3795789,74208
3795746,74208
3795818,74208
1805,74209
487108,74209
2141,74209
17376,74209
493311,74210
153686,74210
859365,74210
123022,74210
862479,74211
624075,74211
516316,74211
514940,74211
261795,74212
188051,74212
193814,74212
346646,74212
446485,74213
746947,74213
176548,74213
426973,74213
199986,74214
101931,74214
137682,74214
523049,74214
375176,74216
1341522,74216
129816,74216
183629,74216
202299,74216
11055733,74216
1323,74216
11055732,74216
259724,74219
196950,74219
458817,74219
632890,74219
669813,74220
229415,74220
836136,74220
804741,74220
696193,74222
813755,74222
206097,74222
5368,74222
911093,74224
2023617,74224
947457,74224
1303454,74224
72,74225
404,74225
1807,74225
1257,74225
455394,74226
935922,74226
323813,74226
907107,74226
331374,74228
4812,74228
6956,74228
743679,74228
281316,74229
151562,74229
625997,74229
992480,74229
728,74230
699596,74230
884157,74230
921445,74230
423381,74231
244850,74231
287637,74231
187337,74231
638,74233
5814164,74233
228864,74233
5814162,74233
148732,74234
216440,74234
237315,74234
345535,74234
1016,74235
1074,74235
227039,74235
834373,74235
835586,74237
649147,74237
530642,74237
120381,74237
4149,74238
191685,74238
171475,74238
599727,74238
758066,74243
919,74243
137567,74243
884130,74243
13833,74244
438071,74244
1293594,74244
757138,74244
156984,74244
3277142,74244
3279187,74244
851427,74245
483945,74245
524329,74245
718708,74245
3713267,74246
508362,74246
398760,74246
473314,74246
997521,74246
2062220,74246
284613,74246
1213325,74246
159053,74247
244740,74247
1163187,74247
2004862,74247
945,74249
531511,74249
690761,74249
816457,74249
19330,74250
169358,74250
764339,74250
273178,74250
468586,74251
688684,74251
870576,74251
324896,74251
30373,74252
97837,74252
145438,74252
195762,74252
617771,74253
464738,74253
669813,74253
126537,74253
56,74254
1297,74254
2994,74254
172,74254
149,74256
281,74256
240967,74256
144320,74256
947,74258
1657,74258
580565,74258
373012,74258
427538,74259
915773,74259
931751,74259
206365,74259
323170,74260
493341,74260
1637,74260
39280,74260
893341,74262
140015,74262
102566,74262
93678,74262
607609,74263
256468,74263
860233,74263
915865,74263
704722,74267
762,74267
610567,74267
612992,74267
926183,74268
862479,74268
497763,74268
1088,74268
131110,74271
273888,74271
533948,74271
949974,74271
562210,74271
602625,74272
260469,74272
529230,74272
167962,74272
690362,74272
869823,74272
721,74273
144589,74273
761100,74273
31958,74273
104069,74274
73031,74274
215019,74274
465260,74274
42869,74276
136265,74276
2276884,74276
350884,74276
327284,74277
215019,74277
73031,74277
868919,74277
1936514,74278
881809,74278
32135,74278
1935853,74278
1877784,74278
120662,74278
1939254,74278
1016,74279
571853,74279
357557,74279
334057,74279
721,74280
23172,74280
27907,74280
44052,74280
1640,74281
14977,74281
407283,74281
422221,74281
374417,74282
73031,74282
661716,74282
281316,74282
577423,74284
786891,74284
167467,74284
144589,74284
651,74285
1453,74285
1388,74285
237,74285
175427,74286
204034,74286
2096,74286
610273,74286
135320,74287
545690,74287
147167,74287
686230,74287
162574,74288
22508,74288
28329,74288
135908,74288
135944,74288
558306,74289
744270,74289
556209,74289
31289,74289
348,74290
1943,74290
577867,74290
498876,74290
661,74291
42106,74291
114978,74291
769273,74291
47,74292
1321,74292
640,74292
1740,74292
139213,74293
598720,74293
551432,74293
513353,74293
160410,74293
50876,74293
477371,74294
944858,74294
94047,74294
714156,74294
865575,74296
271763,74296
93678,74296
563497,74296
1392613,74297
889230,74297
210274,74297
349429,74297
695978,74297
63435,74297
716686,74298
2184408,74298
179798,74298
6867597,74298
6867598,74298
6867604,74298
6867599,74298
563417,74299
160723,74299
32058,74299
133812,74299
1142885,74300
514904,74300
155291,74300
399070,74300
497763,74300
156984,74300
217255,74302
15081,74302
1028434,74302
785000,74302
176246,74303
73031,74303
661716,74303
173906,74303
562178,74305
618920,74305
273178,74305
739811,74305
845141,74305
141300,74306
368599,74306
881481,74306
492567,74306
262272,74308
860995,74308
441423,74308
55049,74308
700869,74309
804,74310
264554,74310
291979,74310
897808,74310
155578,74311
334,74311
950546,74311
482662,74311
2397416,74311
1050124,74311
150991,74311
2530851,74311
439344,74312
141380,74312
591930,74312
518579,74312
508362,74313
516316,74313
284608,74313
793416,74313
16200,74314
21992,74314
44052,74314
87309,74314
871272,74315
571441,74315
11487,74315
11530,74315
579323,74316
10599109,74316
211930,74316
10599108,74316
10599106,74316
10599107,74316
422936,74316
596807,74319
308565,74319
582321,74319
759210,74319
489798,74320
668667,74320
73031,74320
139213,74320
171848,74321
211630,74321
672430,74321
300212,74321
309479,74323
179806,74323
200443,74323
508826,74323
589498,74324
768574,74325
140518,74325
704722,74325
225921,74325
166986,74326
29182,74326
805,74326
74125,74326
2094,74332
1560,74332
385516,74332
148041,74332
1128,74333
336390,74333
231098,74333
432270,74333
549568,74335
594746,74335
237921,74336
99051,74336
128796,74336
276457,74336
1877784,74337
1393135,74337
10367939,74337
1925249,74337
535394,74337
604210,74337
609294,74337
209898,74338
211630,74338
550038,74338
41664,74338
814773,74339
223990,74339
690761,74339
93030,74339
811229,74340
843844,74340
437849,74340
944134,74340
707728,74341
989,74342
710179,74342
99054,74342
842,74342
39498,74343
95641,74343
925453,74343
362791,74343
1682976,74344
1679283,74344
1679454,74344
196088,74344
580664,74345
600406,74345
320341,74345
215019,74345
165424,74347
661138,74347
301785,74347
207891,74347
901,74348
88396,74348
685494,74348
350785,74348
1934,74349
29182,74349
2072,74349
408636,74349
454,74351
144589,74351
232611,74351
415588,74351
2039,74352
1115,74352
606569,74352
17651,74352
579844,74354
816332,74354
418440,74354
462582,74354
950557,74355
155346,74355
398782,74355
398884,74355
1181,74356
852305,74356
277344,74356
141268,74356
793389,74358
1829118,74358
7782211,74358
910869,74358
157242,74360
868479,74360
702114,74360
845053,74360
1036,74360
709654,74360
50781,74361
17356,74361
197623,74361
379678,74361
273404,74362
775810,74362
902281,74362
805,74362
650881,74363
721044,74363
75245,74363
529931,74363
953007,74364
656511,74364
211630,74364
537807,74364
129850,74366
579840,74366
466921,74366
831262,74366
52031,74366
2762011,74367
271799,74367
938975,74367
151866,74367
156460,74367
1859,74368
386284,74370
157384,74370
297800,74370
1473542,74370
1375,74372
58023,74372
791418,74372
571659,74372
3104,74377
94326,74377
750968,74377
84114,74377
611889,74379
455154,74379
186988,74379
777815,74379
907636,74380
675490,74380
943870,74380
